cha_id,cha_lib,cha_long,mf1_hd,mf1_debit,mf1_taux,mf1_vit,tc1_temps,couleur_tp,etat_trafic,geo_shape,geo_point_2d
5432,Fosse P2,76,2021-10-13T17:54:00+00:00,1080,5.8,27,10,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.565948194782158, 47.2093193554819], [-1.566200172120342, 47.209244779816004], [-1.566880642589743, 47.20904527558662]]}","47.2091820806, -1.56641434949"
5180,Desaix P1,223,2021-10-13T17:54:00+00:00,0,0.0,16,51,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.550701911040741, 47.22768622294059], [-1.55022115070284, 47.22805327324042], [-1.548014299019566, 47.22782532972796]]}","47.2279244013, -1.54940560476"
242,Belges P2,190,2021-10-13T17:54:00+00:00,780,8.7,20,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.537723235918811, 47.23445369557391], [-1.540181140940412, 47.234798256544295]]}","47.2346259761, -1.53895218843"
52,Orieux P1,177,2021-10-13T17:54:00+00:00,1140,15.4,20,32,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.548571053685427, 47.23540734113755], [-1.546254473576191, 47.23567525461127]]}","47.2355412979, -1.54741276363"
311,Estuaire I2,350,2021-10-13T17:54:00+00:00,360,7.5,11,112,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.560889699598023, 47.203713026531794], [-1.565457618433163, 47.20319414896489]]}","47.2034535877, -1.56317365902"
5084,St Joseph P01,356,2021-10-13T17:54:00+00:00,120,2.0,17,77,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.538317914770634, 47.237664477028865], [-1.538762845257317, 47.23700976535316], [-1.538859814532783, 47.23690538287628], [-1.53922117560154, 47.23647739294088], [-1.539504611859053, 47.236228470704404], [-1.539882900987871, 47.23595056154341], [-1.540095418025218, 47.235496617223504], [-1.540181140940412, 47.234798256544295]]}","47.2362873644, -1.53939236877"
5052,Orieux I4,146,2021-10-13T17:54:00+00:00,420,4.5,20,26,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.548498597304031, 47.235202376797936], [-1.546581432903329, 47.23537944545197]]}","47.2352909111, -1.5475400151"
7131,Prairie Duc P4,310,2021-10-13T17:54:00+00:00,300,2.9,8,148,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562009150769078, 47.20471839223587], [-1.566054173640992, 47.2042533028583]]}","47.2044858475, -1.56403166221"
5817,St Joseph P04,180,2021-10-13T17:54:00+00:00,120,1.2,18,36,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.533201684102168, 47.24256224570638], [-1.533968186246041, 47.24161816101695], [-1.534410883220836, 47.2411616620671]]}","47.2418497474, -1.5337925337"
5081,Schuman P2,320,2021-10-13T17:54:00+00:00,720,13.3,17,67,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569180205548016, 47.2384958812973], [-1.566938559454328, 47.23605504071981]]}","47.237275461, -1.5680593825"
2134,Antilles,201,2021-10-13T17:54:00+00:00,420,5.0,18,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569633436690378, 47.2035479516147], [-1.570091745927841, 47.20331364971222], [-1.570966122997445, 47.2020178596053]]}","47.2028552654, -1.57036387354"
5818,St Joseph P05,440,2021-10-13T17:54:00+00:00,480,8.3,18,90,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.531076407088695, 47.24646484488135], [-1.531654545311249, 47.2458480057181], [-1.532071344971808, 47.245137518096215], [-1.532147373793658, 47.24499463445008], [-1.532581141726444, 47.2441628475591], [-1.532712251249051, 47.2436714104869], [-1.532826167163217, 47.243214601476296], [-1.533055004768887, 47.242775604296284]]}","47.2446990091, -1.53220425981"
5080,Schuman P5,356,2021-10-13T17:54:00+00:00,720,7.0,21,60,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576326707521956, 47.24708959702764], [-1.574182738921325, 47.244232811353626]]}","47.2456612042, -1.57525472322"
2135,Antilles,246,2021-10-13T17:54:00+00:00,420,4.1,18,48,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.570966122997445, 47.2020178596053], [-1.572296171784976, 47.19999665480504]]}","47.2010072572, -1.57163114739"
5524,Paul I1,216,2021-10-13T17:54:00+00:00,540,10.0,27,29,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.63413670512746, 47.2281390694542], [-1.633547257343305, 47.22876924482397], [-1.63320856957059, 47.229145181267256], [-1.632500445005045, 47.22972784115]]}","47.2289595967, -1.63334311808"
14,Rennes I5,306,2021-10-13T17:54:00+00:00,960,10.8,20,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.575508694023649, 47.25338914777387], [-1.576132419228047, 47.25066754538171]]}","47.2520283466, -1.57582055663"
811,Einstein P2,158,2021-10-13T17:54:00+00:00,480,8.7,16,35,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562525244034752, 47.26109222526179], [-1.561847289532981, 47.260961393550105], [-1.560484247528967, 47.26076806302474]]}","47.2609188662, -1.56150663261"
819,St Joseph I08,435,2021-10-13T17:54:00+00:00,660,10.4,19,84,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529379079633673, 47.25014976798219], [-1.529390393872388, 47.24969846818661], [-1.529378843048286, 47.24935008852864], [-1.529415559145687, 47.24922916241053], [-1.529622874579832, 47.24888995432719], [-1.529936951947974, 47.2483717504821], [-1.530213439530818, 47.24794148193751], [-1.530384999955044, 47.247736580457165], [-1.530506116142872, 47.24763036490255], [-1.53095958411829, 47.24727980270348], [-1.531608776308804, 47.246660580984795]]}","47.2482572076, -1.53020032774"
5013,Rennes P4,582,2021-10-13T17:54:00+00:00,660,5.2,18,114,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576819584131117, 47.25589445472224], [-1.580816454704439, 47.2603671561206]]}","47.2581308054, -1.57881801942"
5831,Verne P6,446,2021-10-13T17:54:00+00:00,120,1.6,20,82,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.523545189829298, 47.24563892984792], [-1.527170703635172, 47.2424673346006]]}","47.2440531322, -1.52535794673"
5033,Sarrebruck I2,378,2021-10-13T17:54:00+00:00,1380,21.6,18,74,4,Dense,"{""type"": ""LineString"", ""coordinates"": [[-1.528414896194476, 47.21341589078902], [-1.527082173907804, 47.21362361801498], [-1.526616204522929, 47.21371353475076], [-1.526458974542357, 47.21375904845441], [-1.525665737754803, 47.21397240504868], [-1.52462278868996, 47.21431381948915], [-1.523753778366931, 47.21458954930678]]}","47.2139191197, -1.5260643093"
5491,Rennes P5,233,2021-10-13T17:54:00+00:00,480,3.75,19,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.582365385890635, 47.26218534334425], [-1.581670377501705, 47.26140924554517], [-1.580816454704439, 47.2603671561206]]}","47.2612846305, -1.58158113836"
5830,Verne P7,410,2021-10-13T17:54:00+00:00,540,6.2,20,74,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.520255050003179, 47.24857113816515], [-1.523545189829298, 47.24563892984792]]}","47.247105034, -1.52190011992"
205,Berlin P1,173,2021-10-13T17:54:00+00:00,300,5.4,16,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529251555480388, 47.21520803720158], [-1.52885810676003, 47.214478292278166], [-1.528543394456334, 47.213727331715866]]}","47.2144763255, -1.52887938687"
510,Villages,1496,2021-10-13T17:54:00+00:00,60,0.8,37,144,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.485949688361042, 47.283272394627126], [-1.48518236157495, 47.28288921290389], [-1.485063358956916, 47.282794100081716], [-1.484822042378694, 47.28255755208427], [-1.484663333293303, 47.28231001342932], [-1.484623846501141, 47.28216067608939], [-1.484626226885745, 47.28183351181649], [-1.48465054867755, 47.281346721282745], [-1.484668422762216, 47.28102420287679], [-1.484682749006548, 47.28073688366039], [-1.484685696198521, 47.280544868321876], [-1.484680175596079, 47.280467664969144], [-1.484638448730048, 47.28026577916743], [-1.484522709758945, 47.27989815845747], [-1.484482474365462, 47.27982313656243], [-1.484301297086153, 47.27943085554927], [-1.484164011202687, 47.279101093435166], [-1.484134585407173, 47.27902880892619], [-1.483797360010047, 47.27827746355931], [-1.483573238197291, 47.27796295791253], [-1.483194232051219, 47.277581352670204], [-1.482902096138885, 47.27724846130189], [-1.482734672268412, 47.27698469983717], [-1.482670603885342, 47.2767670439633], [-1.482656700308897, 47.27657249102936], [-1.482678089478016, 47.2764262969391], [-1.482751387040108, 47.276073053069325], [-1.482780223262011, 47.27594621689689], [-1.482811710040213, 47.275665552345615], [-1.482804124124478, 47.275601830871274], [-1.482767477823104, 47.27532239001887], [-1.482650558867566, 47.274534857396965], [-1.482589815918014, 47.274130332527385], [-1.482563110974158, 47.273947553211585], [-1.482560736896883, 47.27365975494525], [-1.482605007974281, 47.27345192601593], [-1.482734209486632, 47.273159771825874], [-1.482977948380868, 47.27283699808158], [-1.483205743232886, 47.27254570613479], [-1.483608009919862, 47.27204433631873], [-1.484596101414206, 47.27081057501033]]}","47.2771256316, -1.48375781078"
5829,Paris P2,269,2021-10-13T17:54:00+00:00,660,7.9,18,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.518171651988043, 47.250275249976795], [-1.515925146309919, 47.25215708614136]]}","47.2512161681, -1.51704839915"
304,Millerand P1,325,2021-10-13T17:54:00+00:00,300,2.9,19,63,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.531716212093978, 47.210799739044894], [-1.529632310298336, 47.208238416155446]]}","47.2095190776, -1.5306742612"
157,Longchamp P1,216,2021-10-13T17:54:00+00:00,360,5.8,17,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569854246953699, 47.23847304362748], [-1.572563418583451, 47.23785495024469]]}","47.2381639969, -1.57120883277"
6085,St Sebastien P,295,2021-10-13T17:54:00+00:00,600,7.9,19,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.531455688178167, 47.19952911135374], [-1.530834187421166, 47.19979040317712], [-1.528528648055752, 47.199394149351726], [-1.527742526124128, 47.199325589459754]]}","47.1995560124, -1.52962011072"
5304,Millerand I1,284,2021-10-13T17:54:00+00:00,0,0.0,19,53,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.53147642761845, 47.2110017798612], [-1.529677570067406, 47.20876005457382]]}","47.2098809172, -1.53057699884"
5493,Jost I1,415,2021-10-13T17:54:00+00:00,120,2.9,15,99,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569180205548016, 47.2384958812973], [-1.569026946702645, 47.2385340937064], [-1.568313784928099, 47.23849840231638], [-1.567592958774473, 47.23854448487447], [-1.566783565169236, 47.23860181668882], [-1.566414571322834, 47.23863185144491], [-1.566221132470282, 47.238617762443084], [-1.564987799827893, 47.23805585713139], [-1.564110372325404, 47.237699624710956]]}","47.2383759207, -1.56659661591"
5085,St Joseph P02,273,2021-10-13T17:54:00+00:00,240,3.3,19,52,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.536354755949486, 47.23967653758241], [-1.536397433788202, 47.23961731960336], [-1.536683420992768, 47.23934045954948], [-1.53717892078902, 47.23909061062857], [-1.537468589365885, 47.238906492367306], [-1.537786912009153, 47.238469635605874], [-1.538317914770634, 47.237664477028865]]}","47.2387524629, -1.53741709316"
7121,Millerand I2,298,2021-10-13T17:54:00+00:00,180,2.0,19,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529520657271573, 47.20853727680173], [-1.52763343748225, 47.20618085553314]]}","47.2073590662, -1.52857704738"
5549,Koufra,865,2021-10-13T17:54:00+00:00,240,3.7,18,175,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.52739592377493, 47.242774502951875], [-1.52753363819886, 47.24327549691862], [-1.527578621012481, 47.244044785418915], [-1.527471369850127, 47.245559015581954], [-1.526998829301061, 47.247092707989594], [-1.5269616735817, 47.24752217233357], [-1.527261096583328, 47.24883497600774], [-1.527309712363586, 47.24933998708015], [-1.527949653693224, 47.24966111752747], [-1.528748648794493, 47.249960403573894]]}","47.2467471266, -1.52745148691"
5100,St Joseph P03,221,2021-10-13T17:54:00+00:00,180,1.6,18,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.534410883220836, 47.2411616620671], [-1.534721997950354, 47.240938652598345], [-1.536354755949486, 47.23967653758241]]}","47.2404237795, -1.53538630371"
347,Urville,156,2021-10-13T17:54:00+00:00,180,2.0,18,32,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.527634172054639, 47.20600231782447], [-1.525947034520819, 47.20681421567959]]}","47.2064082668, -1.52679060329"
172,Carquefou I2,225,2021-10-13T17:54:00+00:00,360,5.4,17,47,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.516548825377119, 47.26123195504816], [-1.516404533131271, 47.26143798464207], [-1.515351759204188, 47.26308694869785]]}","47.2621568033, -1.51594633297"
5099,St Joseph P08,228,2021-10-13T17:54:00+00:00,960,15.8,18,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.528662124778795, 47.255073041513434], [-1.528583328042449, 47.253773484410296], [-1.528551564800763, 47.25352277689104], [-1.528649103603597, 47.253027313798256]]}","47.2540466398, -1.52861045364"
7140,Gigant,149,2021-10-13T17:54:00+00:00,240,7.0,12,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571344732507125, 47.214583819650194], [-1.573287993125296, 47.214795481087386]]}","47.2146896504, -1.57231636282"
5783,Buat I2,162,2021-10-13T17:54:00+00:00,60,0.4,17,35,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.543174789429341, 47.22508980168252], [-1.544221337190725, 47.223815289817296]]}","47.2244525457, -1.54369806331"
417,50 Otages P2,152,2021-10-13T17:54:00+00:00,300,8.3,14,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.556385042686101, 47.21759042440087], [-1.555840736067941, 47.21627045892253]]}","47.2169304417, -1.55611288938"
5300,Blancho I3,265,2021-10-13T17:54:00+00:00,240,2.9,19,50,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.530573410932986, 47.20470879736799], [-1.529690083383373, 47.20505625849131], [-1.528699955599683, 47.20547643061252], [-1.527634172054639, 47.20600231782447]]}","47.2053279198, -1.52909152957"
383,Desaix,174,2021-10-13T17:54:00+00:00,240,3.7,18,35,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.544034683081742, 47.22763124564369], [-1.541762098809451, 47.227373409045065]]}","47.2275023273, -1.54289839095"
5527,Sarrebruck I1,324,2021-10-13T17:54:00+00:00,480,6.6,19,60,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.533028965082775, 47.21297624355854], [-1.531623448723169, 47.2130564533643], [-1.53083825169257, 47.21312924277619], [-1.528785643396813, 47.21337043539072]]}","47.2131436941, -1.53090469236"
546,Pas Enchantes I7,482,2021-10-13T17:54:00+00:00,360,5.0,18,97,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.52849736811287, 47.20279727281188], [-1.5277031958242, 47.20318403512603], [-1.526505007787575, 47.203762852086854], [-1.526026795000134, 47.203996609602974], [-1.525672428497299, 47.20416326951935], [-1.525283197146385, 47.204308395847725], [-1.524249273361091, 47.20464641601951], [-1.523068999074135, 47.205033699403025]]}","47.2040060856, -1.52581988461"
51,Pasteur I1,364,2021-10-13T17:54:00+00:00,600,10.4,13,98,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.580422533475234, 47.2126895760187], [-1.584837023610856, 47.21399441147764]]}","47.2133419937, -1.58262977854"
820,St Joseph I07,320,2021-10-13T17:54:00+00:00,420,4.5,21,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529295961657795, 47.25302420432057], [-1.529369174188716, 47.25244391191095], [-1.529476942038648, 47.251377489372665], [-1.529415864519071, 47.25057469065565], [-1.529379079633673, 47.25014976798219]]}","47.2515882572, -1.52940746314"
529,La Chapelle P5,591,2021-10-13T17:54:00+00:00,0,0.0,36,59,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.574101277067803, 47.26164137214303], [-1.574107199385341, 47.261287236519465], [-1.574137105667258, 47.260597958442396], [-1.57432444056895, 47.2597609424123], [-1.574681955130663, 47.25855699598921], [-1.574906306089627, 47.257749679015454], [-1.57514277609759, 47.257108083120805], [-1.575333375328466, 47.256398906273716]]}","47.2589983229, -1.57459593362"
444,Pasteur I2,153,2021-10-13T17:54:00+00:00,360,7.5,14,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.580422533475234, 47.2126895760187], [-1.578562016975932, 47.21213882595035]]}","47.212414201, -1.57949227523"
99,St Joseph I06,240,2021-10-13T17:54:00+00:00,660,4.55,19,46,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529371769180912, 47.25518339558961], [-1.52924317931198, 47.254390083812744], [-1.529213081505185, 47.25359656577543], [-1.529237497089734, 47.25332643357977], [-1.529295961657795, 47.25302420432057]]}","47.2541043047, -1.52926252799"
5774,Jean 23 P2,113,2021-10-13T17:54:00+00:00,180,1.6,21,19,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.575610505957371, 47.232599363362546], [-1.574653256298902, 47.232166464653105], [-1.574373363261378, 47.23202633719412]]}","47.2323171454, -1.5749898892"
108,Paris I7,233,2021-10-13T17:54:00+00:00,480,4.1,22,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.520421206739023, 47.24883695689163], [-1.518493441616357, 47.25047189402025]]}","47.2496544255, -1.51945732418"
5205,Berlin I3,195,2021-10-13T17:54:00+00:00,300,6.6,16,43,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529919134822974, 47.215246520244506], [-1.529656900749036, 47.21503346738227], [-1.529169024669821, 47.21438015389379], [-1.52881830395247, 47.213675804000054]]}","47.2145069386, -1.52930822586"
438,Launay I1,179,2021-10-13T17:54:00+00:00,240,2.9,19,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.575060328337935, 47.21111544084178], [-1.572868919296029, 47.21049018768024]]}","47.2108028143, -1.57396462382"
560,Verrerie I2,167,2021-10-13T17:54:00+00:00,120,2.5,11,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566161968725306, 47.21061023410559], [-1.565897521635906, 47.20982876222515], [-1.566431160634359, 47.20950524743995], [-1.566297191609016, 47.20930856651446]]}","47.2099005008, -1.56612670865"
5221,Bellamy P1,121,2021-10-13T17:54:00+00:00,540,30.0,8,57,5,Saturé,"{""type"": ""LineString"", ""coordinates"": [[-1.554483462927866, 47.22128377030608], [-1.553742004441376, 47.22031406902841]]}","47.2207989197, -1.55411273368"
5544,Launay P1,237,2021-10-13T17:54:00+00:00,360,5.8,17,49,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.572660898365607, 47.2108140372597], [-1.57112607722741, 47.21036666175924], [-1.57042354542458, 47.2101603727606], [-1.56979193730752, 47.20995064329529]]}","47.2103916944, -1.57122350675"
